hour,from_station,to_station,line,direction,passenger_count,capacity_utilization_percent
21,54,55,6,forward,42,0.75
21,55,54,6,backward,228,4.07
21,55,56,6,forward,69,1.23
21,56,55,6,backward,438,7.82
21,56,57,6,forward,87,1.55
21,57,242,6,forward,156,2.79
21,57,56,6,backward,576,10.29
21,59,216,6,forward,717,12.8
21,59,242,6,backward,1812,32.36
21,61,106,6,forward,1287,22.98
21,61,136,6,backward,3825,68.3
21,63,185,6,backward,1755,31.34
21,63,64,6,forward,1662,29.68
21,64,232,6,forward,1536,27.43
21,64,63,6,backward,1608,28.71
21,65,232,6,backward,627,11.2
21,65,66,6,forward,1287,22.98
21,66,65,6,backward,588,10.5
21,66,67,6,forward,1188,21.21
21,67,66,6,backward,465,8.3
21,67,68,6,forward,1098,19.61
21,68,67,6,backward,405,7.23
21,68,69,6,forward,795,14.2
21,69,68,6,backward,273,4.88
21,69,70,6,forward,609,10.88
21,70,69,6,backward,210,3.75
21,70,71,6,forward,501,8.95
21,71,70,6,backward,177,3.16
21,71,72,6,forward,372,6.64
21,72,71,6,backward,165,2.95
21,72,73,6,forward,222,3.96
21,73,72,6,backward,60,1.07
21,73,74,6,forward,48,0.86
21,74,73,6,backward,18,0.32
21,114,241,7,forward,555,9.91
21,114,247,7,backward,888,15.86
21,128,209,7,backward,372,6.64
21,128,234,7,forward,918,16.39
21,209,128,7,forward,885,15.8
21,209,233,7,backward,417,7.45
21,225,226,7,forward,282,5.04
21,226,225,7,backward,192,3.43
21,226,228,7,forward,510,9.11
21,228,226,7,backward,330,5.89
21,228,230,7,forward,807,14.41
21,230,228,7,backward,384,6.86
21,230,231,7,forward,870,15.54
21,231,230,7,backward,405,7.23
21,231,232,7,forward,909,16.23
21,232,231,7,backward,423,7.55
21,232,233,7,forward,687,12.27
21,233,209,7,forward,837,14.95
21,233,232,7,backward,366,6.54
21,234,128,7,backward,441,7.88
21,234,236,7,forward,879,15.7
21,236,234,7,backward,495,8.84
21,236,237,7,forward,813,14.52
21,237,236,7,backward,585,10.45
21,237,238,7,forward,636,11.36
21,238,237,7,backward,720,12.86
21,238,247,7,forward,549,9.8
21,239,241,7,backward,429,7.66
21,239,242,7,forward,534,9.54
21,241,114,7,backward,492,8.79
21,241,239,7,forward,573,10.23
21,242,239,7,backward,402,7.18
21,242,243,7,forward,561,10.02
21,243,242,7,backward,138,2.46
21,243,244,7,forward,426,7.61
21,244,243,7,backward,114,2.04
21,244,245,7,forward,300,5.36
21,245,244,7,backward,72,1.29
21,247,114,7,forward,483,8.62
21,247,238,7,backward,768,13.71
22,100,101,1,forward,909,10.82
22,100,99,1,backward,339,6.05
22,101,100,1,backward,1518,27.11
22,101,102,1,forward,981,11.68
22,102,101,1,backward,1515,27.05
22,102,103,1,forward,1020,12.14
22,103,102,1,backward,1518,27.11
22,103,104,1,forward,1077,12.82
22,104,103,1,backward,1482,26.46
22,104,105,1,forward,1203,14.32
22,105,104,1,backward,1449,25.87
22,105,106,1,forward,1311,15.61
22,106,105,1,backward,1404,25.07
22,106,107,1,forward,1311,15.61
22,107,106,1,backward,1467,26.2
22,107,108,1,forward,1347,16.04
22,108,107,1,backward,1440,25.71
22,108,109,1,forward,1362,16.21
22,109,108,1,backward,1146,20.46
22,109,132,1,forward,1725,20.54
22,112,113,1,forward,1704,20.29
22,112,132,1,backward,1014,18.11
22,113,112,1,backward,855,15.27
22,113,114,1,forward,1812,21.57
22,114,113,1,backward,765,13.66
22,114,115,1,forward,1647,19.61
22,115,114,1,backward,594,10.61
22,115,116,1,forward,1413,16.82
22,116,115,1,backward,585,10.45
22,116,117,1,forward,1233,14.68
22,117,116,1,backward,507,9.05
22,117,118,1,forward,996,11.86
22,118,117,1,backward,432,7.71
22,118,119,1,forward,693,8.25
22,119,118,1,backward,342,6.11
22,119,120,1,forward,474,5.64
22,120,119,1,backward,267,4.77
22,120,121,1,forward,135,1.61
22,121,120,1,backward,72,1.29
22,121,122,1,forward,135,1.61
22,122,121,1,backward,69,1.23
22,122,123,1,forward,66,0.79
22,123,122,1,backward,24,0.43
22,123,92,1,forward,63,0.75
22,132,109,1,backward,1089,19.45
22,132,112,1,forward,1626,19.36
22,92,123,1,backward,15,0.27
22,95,96,1,forward,309,3.68
22,96,95,1,backward,69,1.23
22,96,97,1,forward,399,4.75
22,97,96,1,backward,135,2.41
22,97,98,1,forward,483,5.75
22,98,97,1,backward,171,3.05
22,98,99,1,forward,657,7.82
22,99,100,1,forward,855,10.18
22,99,98,1,backward,285,5.09
22,125,126,2,forward,405,2.89
22,125,153,2,backward,621,4.44
22,126,125,2,backward,729,5.21
22,126,127,2,forward,480,3.43
22,127,126,2,backward,810,5.79
22,127,128,2,forward,660,4.71
22,128,127,2,backward,909,6.49
22,128,129,2,forward,660,4.71
22,129,128,2,backward,930,6.64
22,129,130,2,forward,675,4.82
22,130,129,2,backward,927,6.62
22,130,131,2,forward,684,4.89
22,131,130,2,backward,927,6.62
22,131,132,2,forward,771,5.51
22,132,131,2,backward,888,6.34
22,132,133,2,forward,1089,7.78
22,133,132,2,backward,636,4.54
22,133,134,2,forward,1122,8.01
22,134,133,2,backward,582,4.16
22,134,135,2,forward,1329,9.49
22,135,134,2,backward,486,3.47
22,135,136,2,forward,1311,9.36
22,136,135,2,backward,447,3.19
22,136,137,2,forward,1548,11.06
22,137,136,2,backward,516,3.69
22,137,138,2,forward,1455,10.39
22,138,137,2,backward,489,3.49
22,138,139,2,forward,1209,8.64
22,139,138,2,backward,423,3.02
22,139,140,2,forward,1074,7.67
22,140,139,2,backward,411,2.94
22,140,141,2,forward,960,6.86
22,141,140,2,backward,372,2.66
22,141,142,2,forward,855,6.11
22,142,141,2,backward,282,2.01
22,142,143,2,forward,675,4.82
22,143,142,2,backward,216,1.54
22,143,144,2,forward,582,4.16
22,144,143,2,backward,168,1.2
22,144,145,2,forward,360,2.57
22,145,144,2,backward,96,0.69
22,153,125,2,forward,315,2.25
22,104,182,3,backward,648,5.4
22,104,183,3,forward,762,6.35
22,170,171,3,forward,18,0.15
22,171,170,3,backward,51,0.43
22,171,172,3,forward,33,0.27
22,172,171,3,backward,108,0.9
22,172,175,3,forward,90,0.75
22,175,172,3,backward,141,1.18
22,175,176,3,forward,156,1.3
22,176,175,3,backward,186,1.55
22,176,177,3,forward,168,1.4
22,177,176,3,backward,231,1.93
22,177,178,3,forward,210,1.75
22,178,177,3,backward,267,2.23
22,178,179,3,forward,258,2.15
22,179,178,3,backward,351,2.93
22,179,180,3,forward,285,2.38
22,180,179,3,backward,504,4.2
22,180,181,3,forward,300,2.5
22,181,180,3,backward,597,4.98
22,181,182,3,forward,369,3.08
22,182,104,3,forward,459,3.82
22,182,181,3,backward,621,5.17
22,183,104,3,backward,666,5.55
22,183,184,3,forward,858,7.15
22,184,183,3,backward,651,5.42
22,184,185,3,forward,963,8.03
22,185,184,3,backward,603,5.03
22,185,211,3,forward,1056,8.8
22,186,211,3,backward,246,2.05
22,186,247,3,forward,882,7.35
22,188,189,3,forward,882,7.35
22,188,247,3,backward,156,1.3
22,189,188,3,backward,132,1.1
22,189,190,3,forward,822,6.85
22,190,189,3,backward,129,1.07
22,190,191,3,forward,609,5.08
22,191,190,3,backward,117,0.97
22,191,192,3,forward,393,3.28
22,192,191,3,backward,99,0.83
22,192,193,3,forward,315,2.62
22,193,192,3,backward,78,0.65
22,193,194,3,forward,150,1.25
22,194,193,3,backward,48,0.4
22,211,185,3,backward,696,5.8
22,211,186,3,forward,942,7.85
22,247,186,3,backward,150,1.25
22,247,188,3,forward,882,7.35
22,108,135,4,forward,1506,10.76
22,108,212,4,backward,3501,25.01
22,127,208,4,backward,8214,58.67
22,127,209,4,forward,651,4.65
22,135,108,4,backward,1209,8.64
22,135,216,4,forward,1476,10.54
22,154,201,4,backward,63,0.45
22,154,204,4,forward,177,1.26
22,201,154,4,forward,42,0.3
22,202,203,4,backward,753,5.38
22,202,206,4,forward,1383,9.88
22,203,202,4,forward,1368,9.77
22,203,205,4,backward,756,5.4
22,204,154,4,backward,48,0.34
22,204,205,4,forward,363,2.59
22,205,203,4,forward,1305,9.32
22,205,204,4,backward,192,1.37
22,206,202,4,backward,753,5.38
22,206,207,4,forward,303,2.16
22,207,206,4,backward,8142,58.16
22,207,208,4,forward,300,2.14
22,208,127,4,forward,333,2.38
22,208,207,4,backward,8214,58.67
22,209,127,4,backward,7719,55.14
22,209,210,4,forward,759,5.42
22,210,209,4,backward,7191,51.36
22,210,211,4,forward,930,6.64
22,211,210,4,backward,6729,48.06
22,211,212,4,forward,1011,7.22
22,212,108,4,forward,1143,8.16
22,212,211,4,backward,4461,31.86
22,216,135,4,backward,1176,8.4
22,216,217,4,forward,1479,10.56
22,217,216,4,backward,495,3.54
22,217,218,4,forward,1215,8.68
22,218,217,4,backward,405,2.89
22,218,219,4,forward,936,6.69
22,219,218,4,backward,372,2.66
22,219,220,4,forward,540,3.86
22,220,219,4,backward,186,1.33
22,220,221,4,forward,213,1.52
22,221,220,4,backward,90,0.64
22,153,154,5,forward,528,7.33
22,154,153,5,backward,195,2.71
22,154,155,5,forward,387,5.38
22,155,154,5,backward,105,1.46
22,155,156,5,forward,384,5.33
22,156,155,5,backward,102,1.42
22,156,157,5,forward,369,5.12
22,157,156,5,backward,93,1.29
22,157,158,5,forward,357,4.96
22,158,157,5,backward,72,1.0
22,158,159,5,forward,336,4.67
22,159,158,5,backward,69,0.96
22,159,160,5,forward,324,4.5
22,160,159,5,backward,66,0.92
22,160,161,5,forward,321,4.46
22,161,160,5,backward,60,0.83
22,161,162,5,forward,243,3.38
22,162,161,5,backward,39,0.54
22,162,163,5,forward,228,3.17
22,163,162,5,backward,33,0.46
22,106,185,6,forward,711,12.7
22,106,61,6,backward,1317,23.52
22,136,216,6,backward,1029,18.38
22,136,61,6,forward,549,9.8
22,185,106,6,backward,888,15.86
22,185,63,6,forward,726,12.96
22,216,136,6,forward,438,7.82
22,216,59,6,backward,768,13.71
22,232,64,6,backward,474,8.46
22,232,65,6,forward,450,8.04
22,242,57,6,backward,348,6.21
22,242,59,6,forward,258,4.61
22,54,55,6,forward,18,0.32
22,55,54,6,backward,78,1.39
22,55,56,6,forward,24,0.43
22,56,55,6,backward,207,3.7
22,56,57,6,forward,33,0.59
22,57,242,6,forward,42,0.75
22,57,56,6,backward,249,4.45
22,59,216,6,forward,279,4.98
22,59,242,6,backward,687,12.27
22,61,106,6,forward,561,10.02
22,61,136,6,backward,1320,23.57
22,63,185,6,backward,582,10.39
22,63,64,6,forward,645,11.52
22,64,232,6,forward,546,9.75
22,64,63,6,backward,555,9.91
22,65,232,6,backward,204,3.64
22,65,66,6,forward,435,7.77
22,66,65,6,backward,198,3.54
22,66,67,6,forward,405,7.23
22,67,66,6,backward,153,2.73
22,67,68,6,forward,375,6.7
22,68,67,6,backward,153,2.73
22,68,69,6,forward,264,4.71
22,69,68,6,backward,96,1.71
22,69,70,6,forward,213,3.8
22,70,69,6,backward,69,1.23
22,70,71,6,forward,183,3.27
22,71,70,6,backward,63,1.12
22,71,72,6,forward,135,2.41
22,72,71,6,backward,60,1.07
22,72,73,6,forward,69,1.23
22,73,72,6,backward,21,0.38
22,73,74,6,forward,21,0.38
22,74,73,6,backward,6,0.11
22,114,241,7,forward,201,3.59
22,114,247,7,backward,372,6.64
22,128,209,7,backward,171,3.05
22,128,234,7,forward,270,4.82
22,209,128,7,forward,297,5.3
22,209,233,7,backward,150,2.68
22,225,226,7,forward,78,1.39
22,226,225,7,backward,63,1.12
22,226,228,7,forward,135,2.41
22,228,226,7,backward,111,1.98
22,228,230,7,forward,231,4.12
22,230,228,7,backward,144,2.57
22,230,231,7,forward,264,4.71
22,231,230,7,backward,147,2.62
22,231,232,7,forward,279,4.98
22,232,231,7,backward,156,2.79
22,232,233,7,forward,228,4.07
22,233,209,7,forward,276,4.93
22,233,232,7,backward,126,2.25
22,234,128,7,backward,168,3.0
22,234,236,7,forward,276,4.93
22,236,234,7,backward,210,3.75
22,236,237,7,forward,252,4.5
22,237,236,7,backward,237,4.23
22,237,238,7,forward,198,3.54
22,238,237,7,backward,318,5.68
22,238,247,7,forward,180,3.21
22,239,241,7,backward,171,3.05
22,239,242,7,forward,204,3.64
22,241,114,7,backward,189,3.38
22,241,239,7,forward,201,3.59
22,242,239,7,backward,156,2.79
22,242,243,7,forward,207,3.7
22,243,242,7,backward,42,0.75
22,243,244,7,forward,147,2.62
22,244,243,7,backward,36,0.64
22,244,245,7,forward,102,1.82
22,245,244,7,backward,27,0.48
22,247,114,7,forward,141,2.52
22,247,238,7,backward,333,5.95
23,100,101,1,forward,39,0.46
23,100,99,1,backward,27,0.48
23,101,100,1,backward,792,14.14
23,101,102,1,forward,48,0.57
23,102,101,1,backward,789,14.09
23,102,103,1,forward,48,0.57
23,103,102,1,backward,789,14.09
23,103,104,1,forward,69,0.82
23,104,103,1,backward,750,13.39
23,104,105,1,forward,123,1.46
23,105,104,1,backward,588,10.5
23,105,106,1,forward,129,1.54
23,106,105,1,backward,579,10.34
23,106,107,1,forward,153,1.82
23,107,106,1,backward,516,9.21
23,107,108,1,forward,171,2.04
23,108,107,1,backward,504,9.0
23,108,109,1,forward,216,2.57
23,109,108,1,backward,336,6.0
23,109,132,1,forward,186,2.21
23,112,113,1,forward,210,2.5
23,112,132,1,backward,303,5.41
23,113,112,1,backward,297,5.3
23,113,114,1,forward,210,2.5
23,114,113,1,backward,291,5.2
23,114,115,1,forward,219,2.61
23,115,114,1,backward,216,3.86
23,115,116,1,forward,78,0.93
23,116,115,1,backward,228,4.07
23,116,117,1,forward,72,0.86
23,117,116,1,backward,207,3.7
23,117,118,1,forward,63,0.75
23,118,117,1,backward,177,3.16
23,118,119,1,forward,54,0.64
23,119,118,1,backward,138,2.46
23,119,120,1,forward,33,0.39
23,120,119,1,backward,102,1.82
23,120,121,1,forward,9,0.11
23,121,120,1,backward,39,0.7
23,121,122,1,forward,9,0.11
23,122,121,1,backward,39,0.7
23,122,123,1,forward,6,0.07
23,123,122,1,backward,12,0.21
23,123,92,1,forward,6,0.07
23,132,109,1,backward,423,7.55
23,132,112,1,forward,198,2.36
23,92,123,1,backward,6,0.11
23,95,96,1,forward,9,0.11
23,96,95,1,backward,12,0.21
23,96,97,1,forward,24,0.29
23,97,96,1,backward,18,0.32
23,97,98,1,forward,27,0.32
23,98,97,1,backward,18,0.32
23,98,99,1,forward,45,0.54
23,99,100,1,forward,57,0.68
23,99,98,1,backward,21,0.38
23,125,126,2,forward,42,0.3
23,125,153,2,backward,39,0.28
23,126,125,2,backward,45,0.32
23,126,127,2,forward,45,0.32
23,127,126,2,backward,51,0.36
23,127,128,2,forward,51,0.36
23,128,127,2,backward,69,0.49
23,128,129,2,forward,51,0.36
23,129,128,2,backward,81,0.58
23,129,130,2,forward,57,0.41
23,130,129,2,backward,84,0.6
23,130,131,2,forward,57,0.41
23,131,130,2,backward,84,0.6
23,131,132,2,forward,63,0.45
23,132,131,2,backward,78,0.56
23,132,133,2,forward,117,0.84
23,133,132,2,backward,48,0.34
23,133,134,2,forward,126,0.9
23,134,133,2,backward,45,0.32
23,134,135,2,forward,153,1.09
23,135,134,2,backward,39,0.28
23,135,136,2,forward,165,1.18
23,136,135,2,backward,39,0.28
23,136,137,2,forward,204,1.46
23,137,136,2,backward,51,0.36
23,137,138,2,forward,207,1.48
23,138,137,2,backward,45,0.32
23,138,139,2,forward,195,1.39
23,139,138,2,backward,30,0.21
23,139,140,2,forward,180,1.29
23,140,139,2,backward,27,0.19
23,140,141,2,forward,177,1.26
23,141,140,2,backward,24,0.17
23,141,142,2,forward,165,1.18
23,142,141,2,backward,15,0.11
23,142,143,2,forward,135,0.96
23,143,142,2,backward,12,0.09
23,143,144,2,forward,126,0.9
23,144,143,2,backward,9,0.06
23,144,145,2,forward,87,0.62
23,145,144,2,backward,3,0.02
23,153,125,2,forward,42,0.3
23,104,182,3,backward,30,0.25
23,104,183,3,forward,42,0.35
23,171,170,3,backward,3,0.03
23,172,171,3,backward,6,0.05
23,172,175,3,forward,3,0.03
23,175,172,3,backward,6,0.05
23,175,176,3,forward,3,0.03
23,176,175,3,backward,9,0.07
23,176,177,3,forward,3,0.03
23,177,176,3,backward,9,0.07
23,177,178,3,forward,3,0.03
23,178,177,3,backward,9,0.07
23,178,179,3,forward,3,0.03
23,179,178,3,backward,15,0.12
23,179,180,3,forward,3,0.03
23,180,179,3,backward,24,0.2
23,180,181,3,forward,3,0.03
23,181,180,3,backward,27,0.22
23,181,182,3,forward,3,0.03
23,182,104,3,forward,6,0.05
23,182,181,3,backward,30,0.25
23,183,104,3,backward,54,0.45
23,183,184,3,forward,45,0.38
23,184,183,3,backward,51,0.43
23,184,185,3,forward,60,0.5
23,185,184,3,backward,42,0.35
23,185,211,3,forward,90,0.75
23,186,211,3,backward,15,0.12
23,186,247,3,forward,72,0.6
23,188,189,3,forward,75,0.62
23,188,247,3,backward,12,0.1
23,189,188,3,backward,6,0.05
23,189,190,3,forward,60,0.5
23,190,189,3,backward,6,0.05
23,190,191,3,forward,48,0.4
23,191,190,3,backward,6,0.05
23,191,192,3,forward,36,0.3
23,192,191,3,backward,6,0.05
23,192,193,3,forward,30,0.25
23,193,192,3,backward,3,0.03
23,193,194,3,forward,12,0.1
23,194,193,3,backward,3,0.03
23,211,185,3,backward,72,0.6
23,211,186,3,forward,93,0.78
23,247,186,3,backward,12,0.1
23,247,188,3,forward,72,0.6
23,108,135,4,forward,156,1.11
23,108,212,4,backward,1122,8.01
23,127,208,4,backward,3174,22.67
23,127,209,4,forward,51,0.36
23,135,108,4,backward,351,2.51
23,135,216,4,forward,150,1.07
23,154,201,4,backward,3,0.02
23,154,204,4,forward,66,0.47
23,201,154,4,forward,9,0.06
23,202,203,4,backward,153,1.09
23,202,206,4,forward,510,3.64
23,203,202,4,forward,504,3.6
23,203,205,4,backward,153,1.09
23,204,154,4,backward,6,0.04
23,204,205,4,forward,108,0.77
23,205,203,4,forward,492,3.51
23,205,204,4,backward,9,0.06
23,206,202,4,backward,153,1.09
23,206,207,4,forward,15,0.11
23,207,206,4,backward,3195,22.82
23,207,208,4,forward,18,0.13
23,208,127,4,forward,21,0.15
23,208,207,4,backward,3192,22.8
23,209,127,4,backward,2706,19.33
23,209,210,4,forward,57,0.41
23,210,209,4,backward,2460,17.57
23,210,211,4,forward,63,0.45
23,211,210,4,backward,2340,16.71
23,211,212,4,forward,75,0.54
23,212,108,4,forward,90,0.64
23,212,211,4,backward,1416,10.11
23,216,135,4,backward,351,2.51
23,216,217,4,forward,147,1.05
23,217,216,4,backward,99,0.71
23,217,218,4,forward,123,0.88
23,218,217,4,backward,78,0.56
23,218,219,4,forward,105,0.75
23,219,218,4,backward,66,0.47
23,219,220,4,forward,54,0.39
23,220,219,4,backward,36,0.26
23,220,221,4,forward,3,0.02
23,221,220,4,backward,24,0.17
23,153,154,5,forward,30,0.42
23,154,153,5,backward,18,0.25
23,154,155,5,forward,24,0.33
23,155,154,5,backward,18,0.25
23,155,156,5,forward,24,0.33
23,156,155,5,backward,18,0.25
23,156,157,5,forward,24,0.33
23,157,156,5,backward,15,0.21
23,157,158,5,forward,24,0.33
23,158,157,5,backward,15,0.21
23,158,159,5,forward,24,0.33
23,159,158,5,backward,15,0.21
23,159,160,5,forward,24,0.33
23,160,159,5,backward,15,0.21
23,160,161,5,forward,24,0.33
23,161,160,5,backward,15,0.21
23,161,162,5,forward,24,0.33
23,162,161,5,backward,12,0.17
23,162,163,5,forward,24,0.33
23,163,162,5,backward,12,0.17
23,106,185,6,forward,75,1.34
23,106,61,6,backward,87,1.55
23,136,216,6,backward,78,1.39
23,136,61,6,forward,57,1.02
23,185,106,6,backward,69,1.23
23,185,63,6,forward,72,1.29
23,216,136,6,forward,42,0.75
23,216,59,6,backward,54,0.96
23,232,64,6,backward,36,0.64
23,232,65,6,forward,18,0.32
23,242,57,6,backward,30,0.54
23,242,59,6,forward,24,0.43
23,54,55,6,forward,3,0.05
23,55,56,6,forward,6,0.11
23,56,55,6,backward,18,0.32
23,56,57,6,forward,6,0.11
23,57,242,6,forward,6,0.11
23,57,56,6,backward,21,0.38
23,59,216,6,forward,30,0.54
23,59,242,6,backward,48,0.86
23,61,106,6,forward,54,0.96
23,61,136,6,backward,84,1.5
23,63,185,6,backward,24,0.43
23,63,64,6,forward,39,0.7
23,64,232,6,forward,21,0.38
23,64,63,6,backward,39,0.7
23,65,232,6,backward,9,0.16
23,65,66,6,forward,18,0.32
23,66,65,6,backward,9,0.16
23,66,67,6,forward,18,0.32
23,67,66,6,backward,9,0.16
23,67,68,6,forward,18,0.32
23,68,67,6,backward,9,0.16
23,68,69,6,forward,12,0.21
23,69,68,6,backward,6,0.11
23,69,70,6,forward,12,0.21
23,70,69,6,backward,3,0.05
23,70,71,6,forward,12,0.21
23,71,70,6,backward,3,0.05
23,71,72,6,forward,3,0.05
23,72,71,6,backward,3,0.05
23,72,73,6,forward,3,0.05
23,114,241,7,forward,12,0.21
23,114,247,7,backward,6,0.11
23,128,209,7,backward,9,0.16
23,128,234,7,forward,15,0.27
23,209,128,7,forward,12,0.21
23,225,226,7,forward,3,0.05
23,226,228,7,forward,3,0.05
23,228,230,7,forward,3,0.05
23,230,231,7,forward,3,0.05
23,231,232,7,forward,3,0.05
